"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"11",-9.06136610150061,-29.9457279276638,-120.918785848599,-74.2477676006196,-374.131201442499,-374.971036312926,-330.458443242668,-54.5590353271686,-42.0432106074465,-91.7025424896957,-160.652910536259,-591.333283285975,-25.3328975238635,-423.215988308094,-86.9185897569165,-146.074260206793,-68.0661129152942,-89.9063902683273,-56.830545547611,-157.028634407189,-9.5406055702271,-286.242998616907,-26.1804189760996,-254.612194279985,-20.050870949332,-154.33640508237,-78.7124474336969,-487.16432404898,-24.0790100895239,-36.1692611096332,-18.749455623328,-14.5455965296204,-13.9515208336883,-18.7404600789927,-33.9997898910836,-184.946004088166,-89.8213742924382,-222.317793776329,-34.6598830066447,-43.8490388276255,-94.7471146081805,-656.374343219529,-107.751331317355,-109.743899312349,-37.3219629905671,-208.629258818234,-137.273249529653,-19.0505626636893,-164.161951273341,-74.1146133009858,-678.16969740728,-664.11169414619,-490.57770490887,-81.1356666587051,-82.5665348825763,-112.663074787299,-372.133983373346,-449.194907682676,-200.818548722176,-165.53105962188,-84.0045520941547,-57.5278395457358,-166.466075473412,-159.50404361186,-117.275380300277,-135.142341814851,-115.698126581757,-53.2892288672155,-605.415391499079,-551.583374511448,-105.5042619743,-108.195122721296,-431.337635158606,-420.015716090519,-0.945424456336792,-155.198844891358,2.4800461445292,-82.4510478292679,-97.1785006397122,-560.536332576975,-371.595914330951,-235.915266932398,-574.668425186056,-97.5134429194526,-74.8124049316572,-89.8268653104707,-79.5857664208016,-54.1726695046031,-52.697381857785,-141.182927366965
"12",-26.1439508599845,-40.8311745237048,-128.032819704143,-73.1432496056872,-375.793878158422,-376.642717959277,-332.118640114595,-53.9678503419015,-46.4285121307628,-86.4521399253304,-247.348187720456,-552.796035314738,-20.5567514568658,-445.875219570042,-89.6130238649763,-118.362623414937,-66.6052241937931,-88.2315868733324,-58.0594937344288,-161.654869138287,-58.0294087132935,-427.884825038832,-77.1330539674672,-330.221716710568,-63.7329445813295,-219.486509978719,-131.896688342411,-531.470454473973,-36.5507739069669,-41.6518060037555,-25.2115697208257,-17.1260426607699,-10.6394251519415,-22.0782322205012,-36.5098574874635,-184.193350286733,-91.6233346653126,-226.363183147293,-28.7431918067303,-30.1712508935445,-93.0972752546711,-594.658342115573,-107.656643101553,-111.386798019542,-38.6393925561519,-204.573582012255,-162.53121151943,-26.1711663322047,-162.344139659835,-82.4168964087533,-652.646706892684,-639.790798728235,-492.417508145531,-81.6234506863059,-82.0741232712547,-102.729694032733,-308.06912352978,-392.98434595982,-203.047932191921,-175.062720106605,-75.907066323429,-47.8049621012968,-165.060424132962,-149.163008505779,-116.038595669561,-136.629935220426,-113.404729979976,-54.3099915530652,-598.597659494431,-543.984153049911,-114.0510443017,-108.94537243635,-410.795556606296,-393.953581605753,-25.5906007577343,-151.482309373455,-33.263133302907,-68.3624422451714,-95.3012590796803,-588.899789005496,-389.136282589118,-251.909524831668,-562.246278865932,-103.839013296223,-60.2138701143743,-84.4310203222559,-65.1981313009958,-72.8098004035797,-39.7877971482883,-139.230929967528
"13",-38.7067476004083,-33.3153088960948,-123.599899598828,-92.1899749684056,-373.058099839827,-374.371198478525,-339.351858366697,-58.6874911979663,-45.3720016211271,-79.9973195035856,-259.086166822656,-527.863984373896,-4.50012585131983,-415.886175784297,-81.0414812686654,-136.827579782388,-61.0989171053605,-71.0743749544753,-74.1230700260549,-125.801599878133,-17.4625036497332,-501.489331868982,-20.7686532272556,-364.540375248934,-38.7690543018362,-248.673627528265,-111.448512538446,-544.149849520831,-42.5154007539679,-45.1517110123024,-23.8861967996598,-19.2409503806725,-5.05849497547714,-18.3092667961441,-34.9893856437266,-168.476175819619,-76.5676432444979,-224.927601700424,-14.6997657771628,-46.0024891728279,-92.0745276228261,-524.986679581087,-113.996355569128,-109.658523065032,-40.0671491235709,-211.68035173755,-178.772510298682,-31.7555107433275,-157.058432005633,-76.600998714545,-654.10745911167,-643.139566018331,-492.538883460637,-79.1909635315323,-81.0834394552603,-101.887426173075,-283.275482630625,-344.507606605684,-202.113562915675,-170.094523598326,-78.9276834202515,-51.0271671406452,-157.634667268176,-156.982925418179,-115.93354340569,-132.675722353799,-108.635728822578,-72.2500521805496,-601.949895941851,-550.772941559357,-113.403817080855,-108.677493088174,-410.464247795667,-390.877018911449,-30.915212037893,-153.034714804998,-31.9413254140622,-74.0798689209894,-86.7425159445801,-592.855761495937,-385.466205850929,-265.231064188504,-565.507027498386,-99.5951733490595,-65.1289645439593,-82.9874399803922,-60.8258164870276,-70.4037240986686,-45.1381031258452,-144.032661893657
"14",-70.3683544951157,-39.0808205604443,-124.189739338883,-97.7927262322598,-370.351290231636,-371.863686653245,-342.015880777222,-62.8591715201106,-11.6952435737458,-39.1082432251518,-256.863769310231,-568.850106477827,-44.6913382426874,-393.968066240565,-87.5056087482861,-187.661152379778,-61.8404213733778,-136.840901986836,-52.619955354207,-194.5364118905,-5.89451121928758,-530.054061916664,-11.3086067533778,-363.197806550551,-0.861726333352784,-242.164082604209,-50.3221127600745,-565.194896519665,-74.939371310371,-54.6761865191678,-29.7732318498596,-27.7891761280147,-17.9437606686946,-21.5255975557954,-37.8812818209755,-157.232987827924,-81.1233706359952,-223.464176181529,-6.60934982502898,-43.0532175893293,-51.2097189997129,-572.896951858823,-109.912418409107,-108.767105618803,-39.7258412011654,-197.786420365941,-166.135393683419,5.82566116977786,-153.386924392182,-83.5171629050093,-679.767633373179,-667.133828310386,-494.876405064605,-76.061722144427,-79.2791607180107,-65.575378948203,-318.855211303384,-377.038219383016,-197.725113557354,-164.109432618752,-76.9579707446598,-52.2444937585038,-150.474261190764,-160.496694228382,-114.973719891984,-134.15217908033,-103.795045331945,-66.2061493996521,-603.865933371771,-556.30945195727,-112.543282594029,-105.216957670169,-424.613393371813,-409.6946108467,-8.18159739264132,-155.115019569379,-6.77324653247399,-75.5281115137291,-77.6671793490599,-591.955897502609,-386.826838493281,-260.517627442038,-569.318599386678,-103.06481479042,-69.8150341408705,-71.4590710047057,-36.373504740425,-70.8775932880242,-47.574486101341,-143.426904990315
"15",-85.3518504305997,-67.5267228611416,-127.480262049612,-78.2748087644333,-373.50839511152,-374.251372956487,-330.369794680463,-62.9211820793223,-4.10719933894866,-47.7278594785887,-245.57574575787,-564.363401960504,-54.3372600174875,-433.161069775391,-96.3169972454352,-155.819232408881,-66.1365125630945,-101.835496236375,-38.6027122292095,-151.96097007624,-47.4378525666677,-548.463535244098,-55.6046769282624,-351.64974531845,-58.5751038600939,-149.670072910959,-100.192142055194,-623.520740923718,-47.6968193724677,-65.3149134472691,-38.3563334536922,-34.1376435730414,-27.4710669880882,-28.5056319078782,-41.3444795366404,-176.363696590918,-85.7858771883916,-223.603662442934,-15.7295079672542,-43.9491288361624,-54.6919645079275,-624.047352243836,-106.535845153449,-108.072031492734,-63.782873766918,-203.790278238857,-104.827914396873,-50.532220305456,-152.891736947768,-83.9659385712806,-676.808732520809,-667.572601532454,-489.953472967961,-76.7142835747956,-61.7165294450575,-58.5997755097838,-345.034672771257,-416.527543232205,-195.801221007347,-128.338211381055,-70.2531346294293,-45.2605305012536,-158.062802851842,-156.711316711632,-99.4787129335579,-122.479544376033,-79.7675727055228,-64.0570346074845,-588.251168285274,-550.175265470029,-116.693506604861,-98.0073135254863,-407.357867952263,-401.47433363807,-20.4770454214419,-153.762264038426,-15.5436024219575,-73.2873183508189,-77.7630748408429,-582.079232287479,-360.147362952281,-205.340870382996,-543.598626790154,-108.605594722898,-68.6581857618472,-58.265475007086,-12.9553143527196,-74.6005250775067,-43.2253573510293,-143.276852186875
"16",-89.116450820514,-84.4528657954493,-128.55250645074,-79.4843037499215,-377.128169997469,-377.403541623527,-317.176407473005,-60.0255716309273,-4.97205700512426,-62.9428595628459,-235.627751532757,-548.165299916636,-94.6323510933701,-495.906248139485,-96.1426912476451,-112.856735104453,-65.823966018198,-78.6753609460522,-38.6440775895461,-85.9596024164835,-57.1899340370168,-521.105388988644,-60.3783881376846,-304.869462730629,-37.7040018225238,-105.405854451546,-65.9922873190342,-640.379721434536,-59.5409050481721,-73.6932201094405,-43.973622412424,-35.920120639939,-33.056476146632,-32.1632886163798,-42.6510622298158,-181.44962517277,-75.1353071793669,-220.921257753955,-36.1200562000536,-42.2641589921246,-81.0545254378161,-615.867440170316,-112.043797970766,-104.547068090108,-37.8933467322819,-169.297620054501,-74.644063763735,-31.1472884516106,-155.468355013633,-87.0412086479382,-660.146557511805,-652.244277753552,-473.258667603605,-81.2458097264048,-54.1451237604424,-89.6681075959511,-350.335769886727,-423.167753627661,-168.844959261306,-94.295301111252,-69.2632141296677,-43.6150609141556,-163.068556408565,-161.613070208004,-79.8244129069295,-114.784087996877,-58.5012837736177,-64.7063415365841,-556.846474166713,-537.494352768725,-116.682159071223,-89.4766237763303,-388.368352030005,-394.329028180384,-35.8056551202651,-151.155201712696,-15.6926718105063,-76.6049690670391,-79.7293332453347,-569.472435571064,-313.400318042518,-183.225796366805,-493.357670186832,-104.038633413163,-74.2404258248473,-57.8294503040719,-6.99082731556838,-75.7002590909069,-46.5897295253471,-142.090440436028
"17",-95.364946310381,-77.6421632504052,-126.23755280632,-88.7547804480586,-373.583730166097,-374.679121945741,-312.334651420123,-58.135559872282,-3.88455790972912,-67.3674312473884,-247.730516655533,-542.03734942096,-112.202480595971,-506.550463618083,-95.8138164453663,-58.1892578500292,-68.4444247049546,-108.775585616441,-36.7762792712849,-97.1383949939782,-63.4429220014637,-453.334107837446,-75.6996603390626,-225.493673970782,-64.2419226736733,-33.6645795674855,-76.4593982601601,-610.093422729987,-74.1133684904964,-75.9071275855056,-46.4528167722278,-33.084855971622,-34.1503753216574,-32.3060398083771,-44.89438355498,-180.331963444792,-83.8698836611567,-222.325178148045,-33.9750068239545,-43.8486508938768,-95.4846278851945,-609.115388802856,-110.314999920649,-101.851330332568,-36.3403059400609,-110.603189358274,-104.875949908038,-15.6462398286996,-157.571503903437,-89.4839860128065,-663.248370074284,-650.84518476513,-480.883474836262,-81.536928874538,-61.4371912744404,-106.473545539637,-337.249028721496,-410.464397675763,-106.215803864252,-116.13177704739,-72.3366360330075,-49.2738617169814,-163.035893126961,-170.423860228785,-67.7061860055023,-117.975164174411,-48.3973734845424,-66.8268418457092,-556.28749462938,-541.404826604284,-116.087425624405,-84.1300813860843,-375.780292645147,-389.623524563401,-31.336830723256,-150.607636229297,-26.8605070457838,-88.0345499483172,-84.9604124139665,-577.083316022435,-324.259697263785,-180.739081414864,-483.021888047194,-97.4179412775477,-82.2672227700304,-67.1735667709329,-17.0024683999776,-75.1257610976344,-57.5075471825275,-132.156689220325
"18",-92.6286261392048,-81.1560800561515,-126.431672814051,-71.5860773127286,-372.606041449747,-373.759410774729,-302.01706838692,-13.5468118678541,7.23368997180003,-62.6392655917248,-246.324359920971,-491.162228341448,-123.292452482941,-500.35608080253,-91.8496078686711,-72.6533126087334,-65.3328699457885,-119.801630529225,-19.5355385703559,-88.8883683186345,-29.4612536268425,-384.765566847645,-21.6768340252504,-128.550161782954,-47.7146063548122,8.21470735454302,-64.9072899061778,-594.108427209681,-115.879255397076,-77.1423287603029,-53.6293561387527,-44.5054592907285,-44.853412377081,-40.832914464505,-46.4238763189836,-177.435589068922,-82.6481833438487,-225.467830310138,-39.186993587518,-39.4824148503242,-90.8802982601189,-557.228416138486,-85.8267863060412,-81.2728974199861,-10.6981212143865,-91.5621201886769,-41.3044002538583,-54.8543400997309,-154.079377306746,-69.6775772254417,-660.017682568773,-644.98047412252,-490.429166945516,-76.0827203006976,-53.6581750571321,-98.7621332209515,-288.235016696221,-352.775815854787,-88.8961003235965,-103.995945237367,-61.4829387483569,-36.7482146691053,-156.485757863311,-166.777444476501,-75.8619083346144,-119.438257764059,-52.7973974080953,-65.7689631877799,-567.249599651634,-546.340933058032,-111.291313354396,-74.0518112972287,-285.602612391691,-297.678570728909,-6.56472039749811,-148.406541889913,-6.76235032321127,-84.391470815113,-82.9103257106052,-586.290693368902,-351.030849350855,-172.703298208554,-500.871423261237,-96.788133695275,-78.8183559526676,-54.9813842775652,-0.391961468908733,-72.4091964400409,-50.2275255069986,-127.595692045596
"19",-80.137435751336,-99.0642975659897,-129.222431612642,-71.9480440116264,-375.232090957291,-375.744095095786,-296.91328945367,-23.0676522452793,12.0570142279237,-60.3309410566301,-235.570902706593,-471.240563215252,-121.863778864106,-490.637818791862,-70.4503093424093,-108.283904356752,-35.4045319742378,-119.750692359954,-5.29841696763809,-53.9017744533095,-69.965590319988,-394.867016257815,-70.5587794212417,-166.630150761113,-76.2563087692803,-96.1405007307131,-77.2479170111105,-602.068372171583,-99.8547424311912,-77.7652934547414,-56.2863393009539,-54.132291603061,-52.8374566508622,-45.9882519642184,-46.8787425346751,-165.263270383561,-70.0678442414709,-225.301077937667,-51.5551160495985,-28.5386898812887,-89.405526853324,-528.185710689285,-60.343032763637,-32.8464687433044,38.1684163046168,-73.8107811489204,-112.900798389436,-56.4918606784544,-140.541673881583,-56.9427009033304,-646.230189085334,-632.924514943922,-484.063564843783,-65.7947770803863,-21.6381189678463,-85.2001252460051,-288.795779331041,-344.973254281029,-119.086949842183,-89.8815548056201,-41.7028552395304,-18.0112238369423,-144.16298150678,-159.898795397051,-101.633985216331,-137.098083389374,-77.8644344964765,-63.9655593605387,-562.579953465368,-536.518339819361,-99.3081888099794,-52.3869951284438,-263.148954817989,-270.88279741574,-13.6421696056018,-145.062509661699,-7.35526573491074,-53.8427189264073,-53.0856472902415,-569.895291255121,-344.205271235236,-160.966376964591,-492.82195216233,-102.1577820892,-64.4438381288018,-13.1687866089421,-19.5218510073912,-50.844676932971,-23.4276960590448,-132.148590389172
"20",-77.6180836751273,-109.273273253586,-128.421309419868,-38.1345324792506,-376.946545447577,-376.522441278844,-282.87381547295,-4.08673094225571,28.5770511416005,-65.0879325016326,-227.412330422864,-506.955033628246,-113.358032226006,-484.480853544824,-54.6107009375883,-107.194733857621,-23.3528409177954,-95.7584808788327,-42.1874589754578,-48.0826089927016,-124.18739128716,-427.77490652814,-140.184392992119,-215.834745784707,-163.491220103925,-28.7521270056761,-200.040594525793,-578.955862651574,-58.0546082530664,-77.9517749983785,-57.5181844729572,-55.5747613912317,-53.1892829033353,-46.9689653941813,-46.6466128546596,-159.299330901353,-21.0296350074391,-220.592238228041,-53.0659240910307,-26.6905191190221,-92.4343144735224,-577.314395412879,-37.6978055788419,-35.0310779052953,22.0844721148434,-40.058736093999,-66.2578525410602,-74.1480055177771,-130.118807056834,-24.733312602636,-631.488599014345,-623.173558366168,-466.788554759863,-61.4641064513429,-19.696089708807,-84.7231069273193,-312.005718129174,-381.02173242958,-65.0333782969828,-128.744184123716,-36.7969619449743,-16.2033055069736,-143.271544545102,-159.253206317966,-103.745874840935,-138.733800115078,-86.7822296900253,-33.8310056487319,-545.095695095236,-520.683814422659,-92.2608661835264,-36.4316614397553,-299.812712304207,-296.08482931165,-30.6164449892216,-141.229840805105,-38.9882019897171,-37.7026849405719,-20.7584656980637,-495.70639932073,-285.062161130619,-93.3368831943136,-450.717637529218,-105.258662052548,-56.0198044553354,-2.54576630028751,-49.1959817423977,-9.61235033083262,-12.5131381425195,-125.623331572063
"21",-78.8222929043007,-112.952590272043,-128.141672942086,-0.581677622158495,-376.978040491811,-376.440081619361,-288.042277176894,-2.00934196861756,4.61885249453385,-39.4729105658542,-200.060522920342,-506.820308472525,-101.739073556727,-468.218407305491,-59.5064683387788,-96.2700225066614,-23.0962962888689,-47.2615451680724,-36.8688717086846,-52.3703349191318,-136.728566573995,-400.636719845219,-171.322417697874,-201.617164883337,-173.746696289904,3.05898211467327,-155.361609034711,-515.596517562327,-73.3912399421141,-77.3495692194366,-58.2291416819798,-56.506899466602,-54.5013886658718,-47.4220359257593,-42.7107652497564,-157.562668996775,-9.42650425280853,-204.902201924738,-50.6742828661032,-36.6094668410746,-71.3603199843537,-575.340975194104,-33.7102088288689,-47.7787567423955,-0.428277245555179,28.7157042417847,36.0749122791475,-77.5072239735955,-125.710311451655,-2.59397678930441,-617.28066698115,-609.652047918957,-448.473786927522,-53.0140866894587,-24.5999069705547,-60.1202000076317,-314.085465464321,-387.783054201989,4.21438792824884,-25.0094797861826,-32.0217202657963,-16.4989167456786,-142.909460043716,-162.931780730778,-90.3462674183092,-138.57718592755,-59.844485303179,-37.6232332283196,-532.966264469808,-515.119643196928,-86.1453684994069,-12.8263414771089,-308.731406911228,-300.382416590533,-21.5770699541305,-138.334918130646,-43.1990872834101,-29.0198778860889,-2.23341278404976,-371.925729297475,-164.89881685568,5.23540237525461,-390.784524956141,-104.103205574835,-45.527586780262,-14.0769527328874,-15.3883032720608,-0.519548446335421,-8.33154639500431,-131.225234557318
"22",-76.6388183137291,-111.779414341401,-120.724517106889,-55.3953810918208,-380.358076783981,-381.660210986243,-287.567148913622,-18.9708152357463,-17.8801861244766,-0.733660155214867,-200.004148181714,-489.551053652775,-82.9879435196448,-445.687684244531,-48.3699012615748,-82.7509048597508,-10.3372171010069,-25.391301760779,-9.4477356088949,-20.6932578716735,-99.7175933954634,-338.615877028659,-137.731316718024,-38.4707657935971,-190.354829935604,66.8704462358119,-196.543995346637,-494.546860462143,-92.3797305564852,-77.3281972871329,-55.1701551005629,-55.6717367716154,-53.8041410741124,-44.9755530234116,-38.2836256461403,-129.273346137464,-36.4661995941573,-189.650676223666,-50.7066553073622,-6.61363571745144,-32.13510686371,-542.182341080388,-18.8145842069693,-3.72019530043535,-5.91035311900882,-45.1816844204473,64.5378310285885,-68.7853719105128,-109.406006956742,-39.7004582694423,-621.38892509405,-615.008848379571,-443.406007088899,-38.8297557871359,-1.99313493851619,-18.2458314339469,-290.44297939882,-351.689849886062,-57.5980008197559,39.6150348367158,-16.2287463639553,-5.39911566963214,-124.4108777273,-164.322671315769,-86.7290568740616,-136.460212920678,-53.1031261603088,-39.4612081082469,-546.702198111475,-520.034483142915,-60.0865259889143,-2.69383742958632,-264.614495739731,-243.342627357408,-3.0864802626625,-136.448908602333,-30.2563881652096,-6.34109634619548,-3.7537693569141,-242.163874206974,20.2978189614709,52.1788565273224,-343.831569772713,-85.8224741941997,-26.5839112068062,-18.5312534978573,-13.4744066849395,-8.18376102106333,-1.59373600694286,-125.54204948605
"23",-78.5997977557228,-108.823979325531,-117.068340232721,-39.3716875512189,-373.695563603866,-379.596811905341,-292.810796939991,-52.3871293973765,-0.574737035090843,-47.6232137553484,-199.759740341289,-482.394220232537,-84.953042451372,-452.830301544255,-59.2780227527092,-84.1491226833792,-38.7692740217844,-65.476675170086,-33.6847952749601,-57.9276898079922,-152.777353711568,-365.934177529197,-194.063743737826,-153.035787378718,-214.780057971436,-226.348374471902,-253.074545795411,-539.886049369742,-97.278685163603,-77.3831092901525,-57.3780522808802,-52.7877280036625,-51.0885077611231,-43.7695581129282,-42.6429514904687,-118.69456187401,-47.4990884143854,-198.178318963567,-52.2035103932823,-6.42063100101984,-48.8261117645083,-527.861955092731,-78.7413558123076,-35.7445960596037,-8.23105598925008,43.4700212009956,-56.231077964391,-60.9456491123389,-105.260211479742,-52.3641417807884,-627.552704096055,-622.977163501494,-455.644548696347,-43.9641674268316,-36.4825313732598,-38.1453276880104,-296.146534736054,-346.035032778268,-14.4624645518111,-8.97382810010579,-41.3174536388015,-36.7027255058631,-124.189039881906,-161.721844459941,-73.6185269686468,-133.924477203319,-62.7000888723705,-40.7804405077988,-544.62721421643,-528.655442870939,-57.4684635947059,-27.6846643159656,-262.350399592649,-240.334923914706,-43.5659181398693,-140.35851052619,-49.5642474108191,-16.4023864990963,-73.20278508363,-170.810185860178,-151.579073514396,-199.659448029763,-337.125418280482,-76.5324332694574,-41.1160225727699,-58.3782391230759,-58.2111936315871,-49.2007635495325,-37.4978648699592,-124.433275486128
"24",-76.8209932818631,-109.274032573357,-120.69392467613,-26.0898305121716,-369.98340595487,-375.67912737212,-287.194806361547,-25.87109264852,17.7940636195656,-17.0972827462158,-221.32461136188,-520.280568068851,-114.175581331642,-505.166886123569,-77.8621834271241,-100.026184530913,-49.9638129679443,-111.538250466933,-11.1305964899663,-81.6841420631016,-75.7886523109533,-438.809011936299,-107.947248227803,-91.2388650735022,-117.329926734292,-135.470485372822,-162.184984745573,-621.59805889765,-92.3277021165508,-77.5731310614021,-58.7784664313596,-51.3153448965108,-50.0210148199336,-42.1533889597982,-43.5112018316087,-119.588965134942,-65.3529026290461,-218.307978844095,-46.6272384786339,-38.4656866250742,-61.9012037708397,-577.651595499169,-80.3988835409695,-25.6499887506928,-37.1011586145923,-156.988361423259,-99.871693410639,-62.4991763274333,-111.543772363339,-70.9960941199355,-626.711509950191,-620.373483909381,-470.711718880244,-33.4548762063549,-42.8023659694264,-40.8777791719622,-324.478147130931,-381.062004283143,-130.345529144799,-112.121842133833,-55.0520129396814,-42.697316544537,-123.287769854541,-161.738170310379,-51.0052536176022,-119.871011287647,-41.6186672071667,-47.7990680142807,-537.785185622014,-528.347207807035,-67.2145422293197,-8.47752131679254,-342.575141787784,-311.364613667526,-19.6584781960454,-141.24871813591,-57.4659206707956,-8.37490974477391,-109.807192488003,-188.921444203633,-95.0882483516912,-117.708240623092,-365.695871509562,-75.1407022931568,-56.8326000897817,-12.3547206608943,-54.0380431631165,-6.83301970297365,-39.3382287623889,-126.298964923282
"25",-66.5239501237258,-109.342119521305,-113.574384738486,-9.01323504593564,-371.151693559805,-375.056853640408,-281.531683121454,-70.6914303418953,20.7714955747415,4.10210048323545,-250.130185046596,-529.579240042362,-115.965322349629,-496.391486078529,-71.1668970869313,-90.1450945795631,-44.2660976678434,-95.4153449940663,-21.0642738374406,-48.3577280864417,-138.328199756458,-426.503805264918,-173.279263122863,-85.5192420180516,-188.846556304519,-60.7143730246819,-144.314944904236,-627.099284330369,-83.2530642285591,-77.2209301329588,-58.9328707889774,-50.1483037233078,-49.9224284295493,-39.9355775640235,-43.5326519080955,-96.4732628991816,-71.9043384730344,-220.366024657164,-46.2736331052634,-21.7070884183779,-42.5384365753715,-599.565858346553,-51.6074444778338,-43.0861759460874,-13.2944861674114,57.9985456566821,-59.8028136418202,-49.0129504191008,-91.9281198015764,-63.8467833779386,-595.406477115714,-595.755477438241,-457.612511112752,-25.5977704728589,-4.15830263417237,-12.106182377975,-347.220702199338,-411.429488809352,-44.0487263907117,-93.723412371875,-45.3228968262848,-36.3784248291009,-104.797964435383,-161.24584128827,-67.3334856411956,-109.393251954403,-40.99658011248,-20.4454711205923,-508.847837726168,-508.167793904207,-40.9534602305865,-12.9851584069906,-387.944492486901,-353.283380918183,-67.8956762159212,-136.921951207376,-115.243265498366,-43.87322439232,-177.259939041126,-171.741574308157,-33.836977946691,-50.6257026614684,-335.616278516125,-48.5385700429574,-47.9081316483681,-8.50108388099167,-47.9597546731192,-7.91412965408135,-25.5940056595902,-107.163597096355
"26",-69.9821323021048,-109.244657810579,-112.758222741618,-58.5791840327482,-370.962509802554,-374.799728008283,-293.008549548452,-87.8054296299438,43.7906363970741,11.3787858469697,-255.514692765949,-535.219848598295,-114.577595971583,-492.914025784987,-71.7353489829977,-87.9448450869538,-46.7814163947756,-84.2048398325748,-21.824886486531,-22.182181397071,-137.730492315069,-417.819704633091,-206.984275553387,-87.4665548963637,-225.835229563434,-47.4940052025907,-185.041389495562,-628.043194638328,-53.3757328105194,-77.0958155740412,-58.7473806370764,-48.7695727161325,-48.7558328461886,-38.0196937357029,-43.0934814201135,-93.9651869196338,-82.8737962955692,-219.289811135015,-50.5032780625512,-25.8158651235598,28.2641536371868,-599.85343103027,-83.3157293703245,-65.1502364942751,-32.1033988690805,-174.389213005727,-13.217085086271,-2.20464463208549,-72.5099463562933,-74.5342971840296,-600.980408785505,-598.735493156183,-456.368096614549,-33.0325890165548,-1.7895072170499,16.8847688878069,-346.289447813617,-413.447400850012,-55.1488393834898,-54.4732154010353,-45.8833008826563,-38.7316600276532,-94.4965381565622,-161.219431271604,-65.3038051269805,-121.147819697746,-60.0866877154114,-33.6990703626637,-502.62806998201,-503.425686232897,-32.6839986690947,-20.0388555078469,-389.216077547899,-347.988724174974,-83.6333781194319,-134.948187636986,-157.457884075116,-58.9810557273602,-165.221553123247,-199.60838313278,-33.2813221235359,-86.0408560149108,-354.292016942374,-0.422344965408044,-47.7962854326211,-23.2311168732045,-56.2641162673237,-22.993251537229,-26.4379028632477,-94.9043187607474
"27",-75.0469852431338,-107.469031378398,-115.498412872157,-54.4640206962405,-368.339731528504,-374.765013934371,-295.793491678403,-54.3923974564978,-18.1355666535627,-107.106319193446,-246.022386074683,-513.196080374403,-115.008108132134,-499.396860073569,-76.6682044539031,-77.767214828581,-49.4483784934997,-68.6162883550033,-24.9373316754877,0.092342723829141,-109.248482776684,-342.075731812659,-163.199877705436,31.3685421332822,-173.504012998724,40.2242418144029,-167.209269188948,-613.783716435659,-20.4017065103106,-77.5919650890252,-58.6915653098691,-47.5506967558988,-47.713013257163,-36.5784840542103,-43.3344968624725,-80.1994763890395,-89.7944002247296,-221.496056104507,-51.3980049202828,-27.7812507486057,-159.610300549162,-551.475842427589,-77.918312050652,-57.6250637189517,-5.25732181916733,116.827730992104,-45.3332584739691,-14.8287602088925,-65.459921137913,-78.3148523527214,-631.749724882565,-621.163536699896,-464.898998818153,-48.4187233511344,-51.5256219508831,-158.719793596666,-290.48173395791,-356.256081526551,84.2516819938022,-49.4414405652366,-49.5097132404971,-39.8452150188268,-70.0867492814828,-160.754644005458,-67.2763163597474,-114.065622015252,-70.1225483845314,-31.9487917549244,-519.9207087632,-510.879087059541,-35.034582196005,-17.4856100599154,-368.766538640947,-318.394101379385,-43.0529989003569,-136.714724007065,-138.61157457741,-36.4776270440943,-123.607572066762,-240.691911076748,-14.6160814850685,-89.5495448827769,-409.4534300967,-0.655787569639813,-53.6365233842539,-20.2252645820952,-58.8969895298423,-14.3006377124418,-33.5457163590938,-94.3352101702312
